Transaction_ID,Transaction_Date,Sender_ID,Receiver_ID,Sender_Bank,Receiver_Bank,City,Device_Type,Transaction_Type,Amount_INR,Transaction_Status,Account_Age_Days,Transactions_Last_24H,Avg_Transaction_Amount_7D,Failed_Transactions_24H,IP_Risk_Score,Device_Risk_Score,Location_Change_KM,Fraud_Reason,Fraud_Label,Is_Fraud
UPI1002845,20-01-25 18:10,CUST52951,MER4805,Canara Bank,Axis,Bengaluru,Android,QR Code,2417.59,Success,2771,2,170.53,0,28.47,73.39,13.92,Normal Activity,Legitimate,0
UPI1002846,20-01-25 18:20,CUST33648,MER5504,HDFC,SBI,Ahmedabad,iOS,QR Code,341.2,Success,14,5,698.59,0,9.77,70.86,1.23,Normal Activity,Legitimate,0
UPI1002847,20-01-25 18:30,CUST60729,MER1973,Kotak,Axis,Jaipur,Android,QR Code,212.55,Pending,1086,11,386.11,2,76.06,99.5,3.18,Normal Activity,Fraud,1
UPI1002848,20-01-25 18:40,CUST51971,MER3938,PNB,HDFC,Delhi,iOS,UPI ID,688.95,Success,2650,6,379.69,0,68.62,29.43,7.52,Normal Activity,Legitimate,0
UPI1002849,20-01-25 18:50,CUST28658,MER1085,PNB,PNB,Delhi,iOS,UPI ID,909.06,Success,212,7,790.73,1,48.88,63.81,2.7,Normal Activity,Legitimate,0
UPI1002850,20-01-25 19:00,CUST31253,MER8723,Canara Bank,SBI,Kolkata,iOS,QR Code,2825.53,Success,1127,6,602.34,1,80.47,13.28,1.68,Normal Activity,Legitimate,0
UPI1002851,20-01-25 19:10,CUST74166,MER9651,ICICI,Kotak,Kolkata,Android,QR Code,454.47,Success,2549,2,185.17,0,77.91,89.38,6.19,Normal Activity,Legitimate,0
UPI1002852,20-01-25 19:20,CUST58563,MER3508,SBI,PNB,Chennai,iOS,QR Code,337.29,Success,2154,4,727.34,1,55.31,49.94,0.33,Normal Activity,Legitimate,0
UPI1002853,20-01-25 19:30,CUST36390,MER2144,HDFC,Canara Bank,Mumbai,iOS,QR Code,286.68,Success,2292,4,751.23,0,62.42,43.75,22.89,Normal Activity,Legitimate,0
UPI1002854,20-01-25 19:40,CUST98664,MER8828,Bank of Baroda,Kotak,Bhopal,Android,QR Code,595.78,Success,2623,5,510.61,2,30.38,45.42,2.32,Normal Activity,Legitimate,0
UPI1002855,20-01-25 19:50,CUST61578,MER5664,ICICI,SBI,Kolkata,Android,QR Code,1396.35,Success,879,4,353.27,1,59.41,97.72,16.83,Normal Activity,Legitimate,0
UPI1002856,20-01-25 20:00,CUST89025,MER5645,Axis,Bank of Baroda,Delhi,Web,QR Code,1735.67,Success,2134,3,325.98,1,74.65,54.25,7.65,Normal Activity,Legitimate,0
UPI1002857,20-01-25 20:10,CUST42658,MER6832,Canara Bank,PNB,Chennai,Web,Mobile Number,477.84,Success,814,4,648.28,0,85.1,20.58,2.7,Normal Activity,Legitimate,0
UPI1002858,20-01-25 20:20,CUST16852,MER5266,ICICI,ICICI,Jaipur,Android,UPI ID,363.76,Success,2603,3,1162.12,0,37.3,13.45,2.02,Normal Activity,Legitimate,0
UPI1002859,20-01-25 20:30,CUST12551,MER5130,Kotak,SBI,Bhopal,Android,Collect Request,136.5,Failed,623,7,357.96,0,13.74,9.34,13.59,Normal Activity,Legitimate,0
UPI1002860,20-01-25 20:40,CUST81947,MER2191,PNB,Bank of Baroda,Delhi,iOS,UPI ID,83.1,Success,1172,2,516.78,0,71.13,12.38,3.25,Normal Activity,Legitimate,0
UPI1002861,20-01-25 20:50,CUST71001,MER6921,HDFC,HDFC,Chennai,iOS,UPI ID,5414.59,Success,2434,3,793.28,0,85.87,80.2,3.53,Normal Activity,Legitimate,0
UPI1002862,20-01-25 21:00,CUST59159,MER3025,Canara Bank,HDFC,Delhi,Android,Mobile Number,2270.06,Success,805,1,646.89,1,58.76,71.44,12.5,Normal Activity,Legitimate,0
UPI1002863,20-01-25 21:10,CUST61707,MER4511,Kotak,PNB,Kolkata,Android,QR Code,157.82,Success,746,10,496.85,1,71.8,65.58,13.93,Normal Activity,Legitimate,0
UPI1002864,20-01-25 21:20,CUST43243,MER6741,Kotak,Canara Bank,Jaipur,iOS,Mobile Number,575.83,Success,2072,2,1430.05,1,87.07,60.62,9.09,Normal Activity,Legitimate,0
UPI1002865,20-01-25 21:30,CUST31800,MER9024,Bank of Baroda,SBI,Delhi,Android,QR Code,202.68,Success,2475,2,340.84,0,37.96,30.84,3.53,Normal Activity,Legitimate,0
UPI1002866,20-01-25 21:40,CUST85939,MER8872,Bank of Baroda,ICICI,Kolkata,Android,UPI ID,535.42,Success,2917,2,1211.41,0,22.69,15.35,4.76,Normal Activity,Legitimate,0
UPI1002867,20-01-25 21:50,CUST67828,MER4692,Canara Bank,Kotak,Bhopal,iOS,Collect Request,241.76,Pending,980,3,445.68,0,35.85,13.54,0.37,Normal Activity,Legitimate,0
UPI1002868,20-01-25 22:00,CUST17239,MER7499,Axis,Bank of Baroda,Pune,Android,Collect Request,7943.32,Success,2431,8,170.59,0,11.01,39.53,8.88,Normal Activity,Legitimate,0
UPI1002869,20-01-25 22:10,CUST16710,MER9159,PNB,Kotak,Delhi,Android,UPI ID,317.2,Success,2830,1,693.99,0,34.45,3.74,6.29,Normal Activity,Legitimate,0
UPI1002870,20-01-25 22:20,CUST31384,MER5628,ICICI,Axis,Hyderabad,Android,UPI ID,496.23,Success,1219,5,420.19,0,1.38,8.1,9.57,Normal Activity,Legitimate,0
UPI1002871,20-01-25 22:30,CUST31038,MER7516,Canara Bank,SBI,Delhi,Web,UPI ID,893.09,Success,898,2,449.21,0,18.06,55.29,17.35,Normal Activity,Legitimate,0
UPI1002872,20-01-25 22:40,CUST50846,MER4483,Bank of Baroda,PNB,Hyderabad,Android,QR Code,1538.93,Success,1912,1,695.47,0,51.45,16.96,7.7,Normal Activity,Legitimate,0
UPI1002873,20-01-25 22:50,CUST97983,MER2015,Kotak,Bank of Baroda,Jaipur,Android,QR Code,545.03,Success,2550,4,638.53,0,59.24,34.78,12.03,Normal Activity,Legitimate,0
UPI1002874,20-01-25 23:00,CUST77821,MER7157,HDFC,Bank of Baroda,Jaipur,iOS,QR Code,74.63,Success,722,3,451,1,94.29,90.77,6.1,Normal Activity,Legitimate,0
UPI1002875,20-01-25 23:10,CUST47991,MER7358,Bank of Baroda,ICICI,Bengaluru,Android,QR Code,118.42,Success,1122,6,65.79,2,78.4,44.58,2.81,Normal Activity,Legitimate,0
UPI1002876,20-01-25 23:20,CUST89057,MER3583,Bank of Baroda,HDFC,Ahmedabad,Android,UPI ID,109.86,Success,1466,5,1360.68,0,43.11,32.05,10.51,Normal Activity,Legitimate,0
UPI1002877,20-01-25 23:30,CUST16971,MER6139,ICICI,Canara Bank,Mumbai,Android,Mobile Number,350.78,Success,2915,4,619.2,0,57.92,48.86,6.88,Normal Activity,Legitimate,0
UPI1002878,20-01-25 23:40,CUST39139,MER1927,Kotak,SBI,Kolkata,Android,QR Code,2084.92,Success,2268,1,228.84,0,23.4,51.87,11.36,Normal Activity,Legitimate,0
UPI1002879,20-01-25 23:50,CUST95445,MER2737,PNB,Axis,Jaipur,Android,QR Code,251.71,Success,2516,3,255.93,0,1.56,41.04,6.15,Normal Activity,Legitimate,0
UPI1002880,21-01-25 0:00,CUST87067,MER7579,SBI,Bank of Baroda,Hyderabad,Android,UPI ID,1645.5,Failed,1350,6,426.68,0,21.92,88.89,19.14,Normal Activity,Legitimate,0
UPI1002881,21-01-25 0:10,CUST90257,MER4038,Bank of Baroda,ICICI,Ahmedabad,Android,QR Code,599.98,Success,2449,4,496.87,0,86.66,74.33,14.52,Normal Activity,Legitimate,0
UPI1002882,21-01-25 0:20,CUST94742,MER8219,PNB,Canara Bank,Mumbai,Android,Mobile Number,264.96,Success,791,5,288.55,0,71.68,79.36,3.49,Normal Activity,Fraud,1
UPI1002883,21-01-25 0:30,CUST47711,MER7500,Bank of Baroda,Bank of Baroda,Delhi,Android,UPI ID,688.58,Success,1185,7,116.89,1,91.62,20.69,1.32,Normal Activity,Legitimate,0
UPI1002884,21-01-25 0:40,CUST16530,MER2721,PNB,Kotak,Ahmedabad,Web,UPI ID,185.53,Success,1583,4,323.4,0,60.77,60.57,11.96,Normal Activity,Fraud,1
UPI1002885,21-01-25 0:50,CUST21116,MER3766,Canara Bank,ICICI,Jaipur,Android,QR Code,1300.93,Success,2219,2,125.31,1,28.52,21.2,21.56,Normal Activity,Legitimate,0
UPI1002886,21-01-25 1:00,CUST75794,MER3825,SBI,ICICI,Chennai,iOS,QR Code,540.49,Success,1880,4,352.08,1,92.42,45.83,6.93,Normal Activity,Legitimate,0
UPI1002887,21-01-25 1:10,CUST10282,MER7670,SBI,Kotak,Kolkata,Android,QR Code,1592.51,Success,1276,0,282,0,67.73,6.29,0.46,Normal Activity,Legitimate,0
UPI1002888,21-01-25 1:20,CUST89473,MER9410,Bank of Baroda,Canara Bank,Bengaluru,Android,UPI ID,509.9,Success,713,5,266.26,1,38.03,39.25,6.6,Normal Activity,Legitimate,0
UPI1002889,21-01-25 1:30,CUST11898,MER9713,Bank of Baroda,ICICI,Ahmedabad,Web,UPI ID,3020.6,Success,485,4,336.14,0,20.59,89.25,2.29,Normal Activity,Legitimate,0
UPI1002890,21-01-25 1:40,CUST14135,MER1404,Bank of Baroda,Canara Bank,Hyderabad,Android,Mobile Number,931.37,Success,533,4,684.52,1,64.11,20.56,3.15,Normal Activity,Legitimate,0
UPI1002891,21-01-25 1:50,CUST16629,MER6138,Kotak,PNB,Kolkata,Android,QR Code,294.59,Success,1926,5,1147.75,0,69.49,5.94,2.36,Normal Activity,Legitimate,0
UPI1002892,21-01-25 2:00,CUST95120,MER9771,Axis,Kotak,Pune,Android,QR Code,9009.89,Success,1002,6,305.21,0,0.11,73.51,16.97,Normal Activity,Legitimate,0
UPI1002893,21-01-25 2:10,CUST99087,MER7158,Canara Bank,HDFC,Bhopal,Android,QR Code,236.93,Failed,443,4,501.47,1,14.72,54.47,8.58,Normal Activity,Legitimate,0
UPI1002894,21-01-25 2:20,CUST75031,MER5421,Kotak,ICICI,Kolkata,Android,QR Code,1966.84,Success,1836,4,1163.32,0,47.95,16.43,7.95,Normal Activity,Legitimate,0
UPI1002895,21-01-25 2:30,CUST43380,MER4697,HDFC,HDFC,Kolkata,Android,QR Code,804.69,Success,1137,3,338.86,0,90.26,1.84,12.69,Normal Activity,Legitimate,0
UPI1002896,21-01-25 2:40,CUST27071,MER6066,Canara Bank,Canara Bank,Kolkata,iOS,QR Code,2771.01,Success,1848,5,351.39,0,10.17,93.73,4.33,Normal Activity,Legitimate,0
UPI1002897,21-01-25 2:50,CUST30074,MER1157,Canara Bank,SBI,Delhi,Android,Mobile Number,96.76,Success,1563,1,1489.88,0,8.85,9.96,0.81,Normal Activity,Legitimate,0
UPI1002898,21-01-25 3:00,CUST77843,MER4175,PNB,SBI,Jaipur,Android,QR Code,654.53,Success,1787,4,277.85,0,45.92,33.82,10,Normal Activity,Legitimate,0
UPI1002899,21-01-25 3:10,CUST49901,MER6911,PNB,Kotak,Pune,iOS,UPI ID,78.71,Success,34,5,861.12,1,3.27,24.04,15.01,Normal Activity,Legitimate,0
UPI1002900,21-01-25 3:20,CUST21205,MER8043,SBI,Kotak,Delhi,Android,UPI ID,119.38,Success,2328,5,690.26,1,55.15,74.13,1.05,Normal Activity,Legitimate,0
UPI1002901,21-01-25 3:30,CUST65661,MER8921,PNB,Bank of Baroda,Mumbai,Web,UPI ID,644.52,Success,1390,7,348.27,1,79.03,30.41,2.85,Normal Activity,Legitimate,0
UPI1002902,21-01-25 3:40,CUST15906,MER1805,Bank of Baroda,Axis,Kolkata,Android,QR Code,886.17,Success,2386,6,1573.21,0,81.19,56.46,0.86,Normal Activity,Legitimate,0
UPI1002903,21-01-25 3:50,CUST12591,MER9705,Bank of Baroda,ICICI,Delhi,Android,QR Code,506.55,Success,2869,3,80.88,0,34.66,71.32,6.41,Normal Activity,Legitimate,0
UPI1002904,21-01-25 4:00,CUST72987,MER8235,Canara Bank,SBI,Chennai,Android,UPI ID,765.02,Success,2332,2,197.51,0,73.07,67.99,4.98,Normal Activity,Legitimate,0
UPI1002905,21-01-25 4:10,CUST73370,MER1503,Kotak,Canara Bank,Bhopal,iOS,Mobile Number,1308.2,Success,1078,5,1756.82,1,89.55,66.45,5.89,Normal Activity,Legitimate,0
UPI1002906,21-01-25 4:20,CUST90685,MER8236,SBI,ICICI,Kolkata,iOS,Mobile Number,332.22,Failed,897,5,410.25,0,42.56,43.96,13.21,Normal Activity,Legitimate,0
UPI1002907,21-01-25 4:30,CUST64400,MER8726,HDFC,HDFC,Ahmedabad,Android,QR Code,454.83,Success,875,6,458.44,1,22.11,53.58,22.04,Normal Activity,Legitimate,0
UPI1002908,21-01-25 4:40,CUST35150,MER6986,Axis,Axis,Hyderabad,Android,QR Code,112.49,Success,1298,8,504.94,0,38.69,5.96,0.2,Normal Activity,Legitimate,0
UPI1002909,21-01-25 4:50,CUST41852,MER6183,Axis,Axis,Bengaluru,Web,QR Code,275.28,Success,2582,3,127.76,1,27.09,13.34,0.86,Normal Activity,Legitimate,0
UPI1002910,21-01-25 5:00,CUST52870,MER3639,Axis,HDFC,Hyderabad,Android,Mobile Number,97.16,Success,2649,2,841.11,0,41.82,10.42,6.42,Normal Activity,Legitimate,0
UPI1002911,21-01-25 5:10,CUST62756,MER9957,SBI,SBI,Bhopal,Android,Collect Request,1605.28,Success,828,3,911.52,0,23,49.82,5.9,Normal Activity,Legitimate,0
UPI1002912,21-01-25 5:20,CUST66481,MER1236,Kotak,PNB,Pune,iOS,Mobile Number,196.49,Success,1247,9,328.25,1,30.07,22.03,16.43,Normal Activity,Legitimate,0
UPI1002913,21-01-25 5:30,CUST11283,MER5491,ICICI,Axis,Hyderabad,Android,QR Code,314.79,Success,1977,4,416.75,0,18.66,5.41,8.44,Normal Activity,Legitimate,0
UPI1002914,21-01-25 5:40,CUST43691,MER6960,HDFC,HDFC,Ahmedabad,Android,Collect Request,700.96,Reversed,960,5,1000.46,2,86.1,20.92,6.29,Normal Activity,Legitimate,0
UPI1002915,21-01-25 5:50,CUST11125,MER2799,SBI,PNB,Bengaluru,Android,QR Code,143.25,Success,691,5,387.94,0,85.13,63.71,3.17,Normal Activity,Legitimate,0
UPI1002916,21-01-25 6:00,CUST77065,MER4387,Canara Bank,Kotak,Pune,iOS,UPI ID,405.32,Success,511,4,172.12,0,46.22,15.78,5.69,Normal Activity,Legitimate,0
UPI1002917,21-01-25 6:10,CUST36170,MER4999,HDFC,HDFC,Kolkata,iOS,UPI ID,60,Success,2026,4,429.37,0,41.52,44.27,10.91,Normal Activity,Legitimate,0
UPI1002918,21-01-25 6:20,CUST18438,MER2446,SBI,SBI,Mumbai,iOS,Collect Request,657.74,Success,77,1,226.95,3,79.03,70.58,4.6,Multiple Failed Transactions,Fraud,1
UPI1002919,21-01-25 6:30,CUST30095,MER1131,Canara Bank,Canara Bank,Jaipur,iOS,Mobile Number,536.06,Success,2866,1,813.19,1,98.2,83.05,0.14,Normal Activity,Legitimate,0
UPI1002920,21-01-25 6:40,CUST26154,MER7369,Axis,ICICI,Chennai,Android,Mobile Number,1376.34,Pending,1787,5,176.24,0,40.46,71.28,0.33,Normal Activity,Legitimate,0
UPI1002921,21-01-25 6:50,CUST18004,MER6592,HDFC,HDFC,Chennai,iOS,Mobile Number,932.1,Success,2610,2,129.47,0,55.24,40.08,3.74,Normal Activity,Legitimate,0
UPI1002922,21-01-25 7:00,CUST19752,MER5213,ICICI,HDFC,Bengaluru,Android,QR Code,283.23,Success,675,1,163.55,1,34.32,60.47,0.24,Normal Activity,Legitimate,0
UPI1002923,21-01-25 7:10,CUST65426,MER7059,Axis,Canara Bank,Ahmedabad,Android,UPI ID,645.36,Success,2641,6,427.95,1,12.68,77.81,26.11,Normal Activity,Legitimate,0
UPI1002924,21-01-25 7:20,CUST36819,MER2458,Canara Bank,Axis,Kolkata,Android,UPI ID,781.05,Success,188,4,464.91,0,97.81,90.64,21,High IP & Device Risk,Fraud,1
UPI1002925,21-01-25 7:30,CUST34217,MER6298,Axis,Bank of Baroda,Bhopal,Android,QR Code,321.34,Success,2723,3,480.75,0,24.95,4.69,8.01,Normal Activity,Legitimate,0
UPI1002926,21-01-25 7:40,CUST98708,MER3022,Canara Bank,ICICI,Hyderabad,Android,UPI ID,632.48,Success,1231,1,447.99,1,43.05,92.66,4.07,Normal Activity,Legitimate,0
UPI1002927,21-01-25 7:50,CUST42994,MER2948,Bank of Baroda,Kotak,Bhopal,Android,UPI ID,362.09,Failed,1314,3,356.79,0,59.22,50.14,0.55,Normal Activity,Legitimate,0
UPI1002928,21-01-25 8:00,CUST25036,MER7605,ICICI,PNB,Delhi,Android,UPI ID,1226,Success,1042,4,2080.35,1,14.55,55.53,1.64,Normal Activity,Legitimate,0
UPI1002929,21-01-25 8:10,CUST87275,MER7861,ICICI,Canara Bank,Hyderabad,iOS,UPI ID,198.13,Success,1108,6,251.9,0,50.42,83.44,8.29,Normal Activity,Legitimate,0
UPI1002930,21-01-25 8:20,CUST59416,MER8271,Axis,Bank of Baroda,Mumbai,Android,UPI ID,179.1,Pending,2367,7,506.24,0,3.76,46.87,1,Normal Activity,Legitimate,0
UPI1002931,21-01-25 8:30,CUST19587,MER8867,ICICI,PNB,Mumbai,iOS,UPI ID,380.31,Success,684,4,435.22,2,78.01,54.39,6.68,Normal Activity,Legitimate,0
UPI1002932,21-01-25 8:40,CUST10645,MER5718,PNB,ICICI,Ahmedabad,Web,QR Code,271.06,Failed,2676,3,460.59,1,20.82,7.96,1.21,Normal Activity,Legitimate,0
UPI1002933,21-01-25 8:50,CUST40930,MER5150,Canara Bank,PNB,Hyderabad,iOS,QR Code,303.95,Success,2529,3,206.11,0,25.45,36.37,15.25,Normal Activity,Legitimate,0
UPI1002934,21-01-25 9:00,CUST91835,MER1523,Canara Bank,Canara Bank,Jaipur,Android,Collect Request,4845.56,Success,1538,3,340.28,0,85.06,43.31,8.18,Normal Activity,Legitimate,0
UPI1002935,21-01-25 9:10,CUST40090,MER3481,Canara Bank,ICICI,Kolkata,Android,QR Code,452.32,Success,181,5,334.05,0,64.68,64.54,18.82,Normal Activity,Legitimate,0
UPI1002936,21-01-25 9:20,CUST97489,MER5484,Axis,ICICI,Bhopal,iOS,Mobile Number,482.6,Success,2253,6,157.47,2,31.42,2.63,4.12,Normal Activity,Legitimate,0
UPI1002937,21-01-25 9:30,CUST62142,MER7810,Kotak,Bank of Baroda,Hyderabad,Android,QR Code,1321.65,Success,2431,3,249.98,1,70.61,3.8,5.65,Normal Activity,Legitimate,0
UPI1002938,21-01-25 9:40,CUST36475,MER8502,Bank of Baroda,Bank of Baroda,Jaipur,Android,QR Code,399.13,Success,708,5,249.66,1,31.81,60.02,4.15,Normal Activity,Legitimate,0
UPI1002939,21-01-25 9:50,CUST28888,MER9537,SBI,HDFC,Bhopal,Android,Mobile Number,232.73,Success,356,0,474.68,0,43.25,68.82,2.87,Normal Activity,Legitimate,0
UPI1002940,21-01-25 10:00,CUST53732,MER3312,PNB,Bank of Baroda,Mumbai,Android,QR Code,705.51,Success,1872,5,480.19,2,68.45,27.5,0.39,Normal Activity,Legitimate,0
UPI1002941,21-01-25 10:10,CUST91623,MER8015,Kotak,HDFC,Hyderabad,Android,UPI ID,3399.91,Reversed,1578,4,457.45,0,85.02,89.38,0.31,Normal Activity,Legitimate,0
UPI1002942,21-01-25 10:20,CUST56305,MER8271,SBI,HDFC,Pune,Android,QR Code,243.76,Success,405,2,189.52,1,56.6,37.02,6.91,Normal Activity,Legitimate,0
UPI1002943,21-01-25 10:30,CUST56037,MER1140,SBI,ICICI,Bengaluru,iOS,Mobile Number,4969.91,Failed,235,2,364.5,0,63.35,86.19,3.2,Normal Activity,Legitimate,0
UPI1002944,21-01-25 10:40,CUST19346,MER7892,Kotak,Bank of Baroda,Bhopal,Android,QR Code,1936.94,Success,567,6,1167.47,0,73.76,27.91,2.31,Normal Activity,Legitimate,0
UPI1002945,21-01-25 10:50,CUST10587,MER8776,Bank of Baroda,Bank of Baroda,Kolkata,Android,UPI ID,4238.52,Success,2021,4,335.12,1,8.45,71.01,11.84,Normal Activity,Legitimate,0
UPI1002946,21-01-25 11:00,CUST22763,MER3883,Bank of Baroda,Canara Bank,Bhopal,Android,UPI ID,405.27,Success,934,1,259.31,0,39.56,41.13,1.91,Normal Activity,Legitimate,0
UPI1002947,21-01-25 11:10,CUST69165,MER8628,SBI,HDFC,Hyderabad,Android,Mobile Number,190.44,Success,509,1,573.12,0,4.96,21.31,0.29,Normal Activity,Legitimate,0
UPI1002948,21-01-25 11:20,CUST79615,MER8461,SBI,HDFC,Jaipur,Android,UPI ID,1476,Success,1753,5,331.59,0,87.24,13.93,6.81,Normal Activity,Legitimate,0
UPI1002949,21-01-25 11:30,CUST46116,MER4460,PNB,ICICI,Bhopal,Android,QR Code,608.59,Success,14,5,388.03,0,58.2,24.56,0.1,Normal Activity,Legitimate,0
UPI1002950,21-01-25 11:40,CUST95751,MER3584,PNB,Kotak,Hyderabad,Android,QR Code,801.23,Success,2736,3,440.33,0,89.48,4.55,37.3,Normal Activity,Legitimate,0
UPI1002951,21-01-25 11:50,CUST35556,MER5733,Axis,Canara Bank,Hyderabad,iOS,QR Code,283.57,Success,388,3,901.81,0,38.73,18.41,1.92,Normal Activity,Legitimate,0
UPI1002952,21-01-25 12:00,CUST69042,MER7547,SBI,HDFC,Bhopal,Android,QR Code,558.81,Success,2638,5,392.17,0,55.34,0.03,10.63,Normal Activity,Legitimate,0
UPI1002953,21-01-25 12:10,CUST28099,MER2307,Canara Bank,Axis,Jaipur,Android,QR Code,1234.51,Success,1837,6,391.4,0,13.02,5.35,6.55,Normal Activity,Legitimate,0
UPI1002954,21-01-25 12:20,CUST55096,MER3852,Bank of Baroda,Axis,Delhi,iOS,Collect Request,1951.45,Success,2816,8,838.44,0,17.93,13.8,13.9,Normal Activity,Legitimate,0
UPI1002955,21-01-25 12:30,CUST81986,MER3224,Bank of Baroda,Axis,Delhi,Android,QR Code,78.34,Success,170,1,968.47,0,94.99,41.31,1.05,Normal Activity,Fraud,1
UPI1002956,21-01-25 12:40,CUST23230,MER4444,ICICI,PNB,Hyderabad,Android,QR Code,1857.95,Success,824,2,432.05,0,94.82,24.22,11.39,Normal Activity,Legitimate,0
UPI1002957,21-01-25 12:50,CUST39009,MER2251,Bank of Baroda,ICICI,Delhi,Web,QR Code,521.85,Pending,1731,4,483.16,0,98.37,84.74,1.82,Normal Activity,Legitimate,0
UPI1002958,21-01-25 13:00,CUST80969,MER2395,Canara Bank,Kotak,Delhi,iOS,Mobile Number,160.2,Success,2937,4,276.84,0,34.96,31.89,21.39,Normal Activity,Legitimate,0
UPI1002959,21-01-25 13:10,CUST43866,MER5741,SBI,Bank of Baroda,Kolkata,iOS,UPI ID,221.59,Success,1915,7,301.15,0,77.83,85.82,3.53,Normal Activity,Legitimate,0
UPI1002960,21-01-25 13:20,CUST94246,MER1756,Bank of Baroda,Kotak,Hyderabad,Android,UPI ID,558.6,Success,870,1,305.73,0,91.63,35.02,0.94,Normal Activity,Legitimate,0
UPI1002961,21-01-25 13:30,CUST86975,MER8304,HDFC,HDFC,Bhopal,Android,Collect Request,802.28,Success,244,5,288.79,2,62.95,64.87,12.69,Normal Activity,Legitimate,0
UPI1002962,21-01-25 13:40,CUST51855,MER3620,Axis,Kotak,Bengaluru,iOS,QR Code,89.04,Success,358,7,427.87,0,89.85,4.18,4.39,Normal Activity,Legitimate,0
UPI1002963,21-01-25 13:50,CUST91557,MER3429,Axis,ICICI,Hyderabad,iOS,Mobile Number,573.08,Success,110,7,911.08,0,9.6,11.91,0.53,Normal Activity,Legitimate,0
UPI1002964,21-01-25 14:00,CUST16416,MER8805,Bank of Baroda,HDFC,Pune,Android,QR Code,1822.91,Success,2383,5,429.37,1,35.54,69.07,4.28,Normal Activity,Legitimate,0
UPI1002965,21-01-25 14:10,CUST82516,MER5024,SBI,ICICI,Pune,Android,QR Code,745.08,Success,221,4,298.99,0,57.79,59.94,14.9,Normal Activity,Legitimate,0
UPI1002966,21-01-25 14:20,CUST65915,MER1034,HDFC,Canara Bank,Bengaluru,Android,QR Code,1568.92,Success,1172,5,1815.35,0,91.57,96.8,4.46,Normal Activity,Legitimate,0
UPI1002967,21-01-25 14:30,CUST28058,MER8433,Canara Bank,Axis,Jaipur,Android,Mobile Number,338.46,Success,430,4,117.26,1,21.21,27.11,0,Normal Activity,Legitimate,0
UPI1002968,21-01-25 14:40,CUST86637,MER1020,PNB,Bank of Baroda,Bhopal,iOS,Mobile Number,1978.91,Success,2584,5,600.44,3,26.62,46.03,4.96,Normal Activity,Legitimate,0
UPI1002969,21-01-25 14:50,CUST50718,MER3312,HDFC,ICICI,Delhi,Android,QR Code,545.25,Success,1788,8,433.68,0,95.24,82.25,12.28,Normal Activity,Legitimate,0
UPI1002970,21-01-25 15:00,CUST42602,MER1456,Axis,Axis,Delhi,Android,QR Code,301.85,Success,1609,8,104.65,0,80.92,75.8,0.57,Normal Activity,Legitimate,0
UPI1002971,21-01-25 15:10,CUST84658,MER8287,Kotak,SBI,Bengaluru,Android,UPI ID,4136.32,Failed,2483,2,464.03,0,58.67,22.29,1.29,Normal Activity,Legitimate,0
UPI1002972,21-01-25 15:20,CUST88112,MER8900,Bank of Baroda,ICICI,Kolkata,Android,UPI ID,1630.04,Success,2314,5,375.29,0,65.81,68.17,3.1,Normal Activity,Legitimate,0
UPI1002973,21-01-25 15:30,CUST68067,MER5478,HDFC,Axis,Kolkata,Android,UPI ID,136.14,Failed,673,4,191.84,1,41.27,10.95,0.79,Normal Activity,Legitimate,0
UPI1002974,21-01-25 15:40,CUST37516,MER2062,SBI,Kotak,Pune,iOS,UPI ID,7183.58,Success,2889,4,560.82,1,62.88,50.09,17.89,Normal Activity,Legitimate,0
UPI1002975,21-01-25 15:50,CUST97969,MER8920,Bank of Baroda,HDFC,Pune,Android,QR Code,1215.25,Success,2662,5,126.61,1,7.52,56.51,2.88,Normal Activity,Legitimate,0
UPI1002976,21-01-25 16:00,CUST11089,MER8127,PNB,SBI,Mumbai,Android,UPI ID,1775.41,Success,1817,5,680.55,0,84.02,50.14,22.75,Normal Activity,Legitimate,0
UPI1002977,21-01-25 16:10,CUST47346,MER8189,ICICI,Axis,Pune,Android,Collect Request,664.29,Success,222,5,362.4,0,53.59,47.21,5.21,Normal Activity,Legitimate,0
UPI1002978,21-01-25 16:20,CUST84663,MER9094,Canara Bank,Bank of Baroda,Mumbai,Android,UPI ID,74.18,Success,1132,8,536.89,0,6.07,86.23,7.87,Normal Activity,Legitimate,0
UPI1002979,21-01-25 16:30,CUST20487,MER9238,Kotak,HDFC,Bengaluru,Android,QR Code,164.51,Success,2971,6,351.34,0,75.07,52.67,4.5,Normal Activity,Legitimate,0
UPI1002980,21-01-25 16:40,CUST10155,MER5841,SBI,Bank of Baroda,Hyderabad,Android,Collect Request,887.62,Success,176,5,1506.6,0,93.91,80.01,4.2,Normal Activity,Legitimate,0
UPI1002981,21-01-25 16:50,CUST77494,MER5634,SBI,PNB,Kolkata,Android,Collect Request,233.99,Success,1597,2,233.19,1,13.71,99.99,16.38,Normal Activity,Legitimate,0
UPI1002982,21-01-25 17:00,CUST86229,MER8649,PNB,PNB,Hyderabad,Web,QR Code,338.61,Success,2493,2,267.39,0,7.68,83.73,18.37,Normal Activity,Legitimate,0
UPI1002983,21-01-25 17:10,CUST48547,MER6167,Kotak,SBI,Hyderabad,Android,UPI ID,274.03,Success,1022,6,135.87,0,58.56,57.37,1.02,Normal Activity,Legitimate,0
